longitud_mm,anchura_mm,radio_morro,conicidad,angulo_aleron,altura_mm,cd,area_m2,cda_m2,estabilidad,fabricabilidad,score
205,75,0.15,0.9,0,35,0.2524,0.002625,0.000663,0.617,0.57,0.55782
245,55,0.15,0.8,2,40,0.3026,0.0022,0.000666,0.624,0.57,0.55782
245,65,0.25,0.7,0,40,0.2786,0.0026,0.000724,0.627,0.8,0.55782
265,55,0.25,0.2,0,40,0.3041,0.0022,0.000669,0.602,0.62,0.55782
265,55,0.4,0.1,5,30,0.4171,0.00165,0.000688,0.648,0.62,0.55783
205,55,0.3,0.2,5,30,0.4164,0.00165,0.000687,0.586,0.72,0.55784
245,65,0.4,0.9,5,30,0.3736,0.00195,0.000728,0.685,0.72,0.55784
245,65,0.4,0.3,4,30,0.3766,0.00195,0.000734,0.651,0.8,0.55785
225,55,0.2,0.6,2,40,0.323,0.0022,0.000711,0.594,0.8,0.55786
225,65,0.5,0.1,5,25,0.419,0.001625,0.000681,0.631,0.62,0.55786
265,65,0.3,0.9,0,40,0.2661,0.0026,0.000692,0.657,0.62,0.55786
265,75,0.25,0.9,-1,35,0.2641,0.002625,0.000693,0.66,0.62,0.55786
225,75,0.4,0.2,1,30,0.312,0.00225,0.000702,0.621,0.72,0.55787
245,55,0.2,0.1,0,40,0.3106,0.0022,0.000683,0.576,0.72,0.55788
185,55,0.4,0.5,5,30,0.4109,0.00165,0.000678,0.576,0.7,0.55789
205,75,0.2,0.9,-3,30,0.3044,0.00225,0.000685,0.58,0.72,0.55789
225,55,0.5,0.9,-1,40,0.308,0.0022,0.000678,0.563,0.72,0.55789
225,65,0.2,0.8,5,30,0.368,0.00195,0.000718,0.659,0.72,0.55789
265,55,0.35,0.5,-1,40,0.3111,0.0022,0.000684,0.591,0.7,0.55789
185,65,0.45,0.2,-1,30,0.3249,0.00195,0.000634,0.517,0.62,0.5579
185,75,0.5,0.3,3,25,0.3539,0.001875,0.000664,0.601,0.6,0.5579
225,65,0.4,0.7,2,35,0.318,0.002275,0.000723,0.625,0.8,0.5579
185,75,0.25,0.4,-1,30,0.2969,0.00225,0.000668,0.552,0.7,0.55791
185,55,0.2,0.5,3,35,0.3479,0.001925,0.00067,0.556,0.7,0.55792
185,55,0.2,0.6,7,25,0.4519,0.001375,0.000621,0.5,0.6,0.55792
205,65,0.5,0.5,-3,30,0.3524,0.00195,0.000687,0.538,0.8,0.55792
225,75,0.25,0.7,-3,30,0.316,0.00225,0.000711,0.595,0.8,0.55793
265,65,0.45,0.8,2,35,0.3071,0.002275,0.000699,0.673,0.62,0.55793
265,75,0.25,0.3,5,25,0.3781,0.001875,0.000709,0.71,0.6,0.55793
185,55,0.4,0.1,-3,30,0.3729,0.00165,0.000615,0.473,0.62,0.55794
245,55,0.3,0.4,-1,40,0.3176,0.0022,0.000699,0.565,0.8,0.55795
185,55,0.4,0.4,2,35,0.3449,0.001925,0.000664,0.542,0.7,0.55796
185,85,0.3,0.6,3,25,0.3199,0.002125,0.00068,0.64,0.6,0.55797
205,75,0.25,0.3,2,30,0.3194,0.00225,0.000719,0.613,0.8,0.55797
205,75,0.45,0.3,4,25,0.3744,0.001875,0.000702,0.633,0.7,0.55797
245,75,0.3,0.3,5,25,0.3866,0.001875,0.000725,0.688,0.7,0.55799
265,65,0.3,0.2,-3,30,0.3411,0.00195,0.000665,0.592,0.62,0.55799
225,55,0.5,0.6,-3,35,0.357,0.001925,0.000687,0.537,0.8,0.558
205,65,0.45,0.6,1,35,0.3114,0.002275,0.000709,0.588,0.8,0.55801
185,55,0.2,0.8,7,25,0.4399,0.001375,0.000605,0.508,0.52,0.55802
245,75,0.2,0.7,-1,35,0.2766,0.002625,0.000726,0.63,0.8,0.55802
265,55,0.45,0.3,0,40,0.3141,0.0022,0.000691,0.606,0.7,0.55802
265,55,0.5,0.7,4,35,0.3711,0.001925,0.000714,0.662,0.7,0.55802
205,55,0.15,0.4,3,35,0.3454,0.001925,0.000665,0.574,0.65,0.55804
225,85,0.25,0.3,-3,25,0.325,0.002125,0.000691,0.605,0.7,0.55804
245,55,0.25,0.9,0,45,0.2816,0.002475,0.000697,0.608,0.72,0.55805
225,65,0.3,0.2,0,35,0.302,0.002275,0.000687,0.585,0.72,0.55806
205,75,0.4,0.1,0,30,0.3054,0.00225,0.000687,0.585,0.72,0.55807
245,55,0.45,0.7,6,30,0.4266,0.00165,0.000704,0.577,0.8,0.55807
245,55,0.45,0.9,2,40,0.3206,0.0022,0.000705,0.628,0.72,0.55808
245,75,0.15,0.7,-3,30,0.3036,0.00225,0.000683,0.617,0.65,0.55808
265,55,0.15,0.3,7,25,0.4481,0.001375,0.000616,0.576,0.45,0.55808
265,85,0.45,0.3,0,30,0.2841,0.00255,0.000724,0.686,0.7,0.55808
265,75,0.4,0.2,-1,30,0.3031,0.00225,0.000682,0.632,0.62,0.55809
205,75,0.45,0.9,5,25,0.3714,0.001875,0.000696,0.667,0.62,0.5581
265,85,0.15,0.8,2,30,0.2681,0.00255,0.000684,0.726,0.47,0.5581
185,85,0.15,0.2,1,25,0.2859,0.002125,0.000608,0.604,0.37,0.55812
225,75,0.15,0.3,2,30,0.307,0.00225,0.000691,0.635,0.65,0.55812
265,75,0.3,0.8,-3,30,0.3051,0.00225,0.000686,0.643,0.62,0.55812
185,55,0.25,0.1,1,35,0.3299,0.001925,0.000635,0.52,0.62,0.55813
185,75,0.4,0.9,2,30,0.2999,0.00225,0.000675,0.615,0.62,0.55813
245,65,0.35,0.4,6,25,0.4216,0.001625,0.000685,0.592,0.7,0.55813
265,85,0.2,0.1,3,25,0.3241,0.002125,0.000689,0.708,0.52,0.55813
185,65,0.35,0.9,1,35,0.2899,0.002275,0.000659,0.578,0.62,0.55814
205,55,0.3,0.5,-3,35,0.3514,0.001925,0.000677,0.511,0.8,0.55814
205,55,0.3,0.3,7,25,0.4734,0.001375,0.000651,0.51,0.7,0.55815
225,85,0.5,0.2,2,25,0.326,0.002125,0.000693,0.658,0.62,0.55815
185,65,0.15,0.1,4,25,0.3669,0.001625,0.000596,0.576,0.37,0.55816
225,75,0.35,0.2,4,25,0.368,0.001875,0.00069,0.651,0.62,0.55817
265,55,0.3,0.6,6,30,0.4161,0.00165,0.000687,0.595,0.7,0.55817
205,55,0.2,0.7,6,30,0.4154,0.00165,0.000685,0.532,0.8,0.55818
245,65,0.15,0.5,6,25,0.3996,0.001625,0.000649,0.596,0.55,0.55818
225,55,0.15,0.6,-1,40,0.298,0.0022,0.000656,0.551,0.65,0.55819
225,75,0.5,0.2,-3,25,0.351,0.001875,0.000658,0.575,0.62,0.55821
265,75,0.2,0.9,4,30,0.3201,0.00225,0.00072,0.724,0.62,0.55821
205,75,0.3,0.7,3,30,0.3244,0.00225,0.00073,0.639,0.8,0.55822
225,55,0.35,0.9,6,30,0.411,0.00165,0.000678,0.563,0.72,0.55822
225,65,0.4,0.6,6,25,0.418,0.001625,0.000679,0.577,0.7,0.55822
185,55,0.2,0.2,6,25,0.4349,0.001375,0.000598,0.49,0.52,0.55823
225,85,0.5,0.4,3,25,0.339,0.002125,0.00072,0.676,0.7,0.55823
265,55,0.4,0.4,-3,35,0.3521,0.001925,0.000678,0.574,0.7,0.55824
205,55,0.25,0.5,1,40,0.3164,0.0022,0.000696,0.558,0.8,0.55826
265,85,0.35,0.7,2,30,0.2901,0.00255,0.00074,0.722,0.7,0.55826
185,65,0.4,0.7,-3,30,0.3369,0.00195,0.000657,0.524,0.7,0.55827
205,65,0.2,0.3,1,35,0.3094,0.002275,0.000704,0.576,0.8,0.55828
185,65,0.2,0.8,4,30,0.3439,0.00195,0.000671,0.604,0.62,0.55829
205,75,0.15,0.9,3,30,0.3004,0.00225,0.000676,0.647,0.57,0.55832
265,55,0.15,0.7,2,40,0.3041,0.0022,0.000669,0.642,0.55,0.55832
245,75,0.35,0.1,-1,30,0.3096,0.00225,0.000696,0.606,0.72,0.55834
205,65,0.15,0.9,2,35,0.2904,0.002275,0.000661,0.61,0.57,0.55835
205,75,0.5,0.4,-1,30,0.3124,0.00225,0.000703,0.574,0.8,0.55836
205,75,0.25,0.8,0,35,0.2664,0.002625,0.000699,0.613,0.72,0.55837
185,75,0.5,0.6,1,30,0.3049,0.00225,0.000686,0.593,0.7,0.55838
265,65,0.2,0.3,6,25,0.4111,0.001625,0.000668,0.61,0.6,0.55839
185,75,0.2,0.1,3,25,0.3419,0.001875,0.000641,0.593,0.52,0.5584
205,85,0.45,0.8,-3,25,0.3154,0.002125,0.00067,0.603,0.62,0.55841
185,85,0.45,0.9,0,30,0.2659,0.00255,0.000678,0.622,0.62,0.55842
225,75,0.35,0.8,0,35,0.27,0.002625,0.000709,0.635,0.72,0.55842
245,65,0.35,0.2,-3,30,0.3496,0.00195,0.000682,0.57,0.72,0.55842
265,75,0.25,0.7,1,35,0.2761,0.002625,0.000725,0.686,0.7,0.55843
225,55,0.45,0.7,-1,40,0.316,0.0022,0.000695,0.555,0.8,0.55845
225,65,0.4,0.5,-1,35,0.309,0.002275,0.000703,0.573,0.8,0.55845
245,75,0.45,0.8,0,35,0.2736,0.002625,0.000718,0.658,0.72,0.55846
265,75,0.4,0.6,3,30,0.3251,0.00225,0.000731,0.702,0.7,0.55846
185,65,0.4,0.6,0,35,0.2949,0.002275,0.000671,0.556,0.7,0.55847
225,55,0.35,0.6,4,35,0.374,0.001925,0.00072,0.614,0.8,0.55847
225,55,0.5,0.8,1,40,0.314,0.0022,0.000691,0.592,0.72,0.55848
265,55,0.35,0.4,1,40,0.3171,0.0022,0.000698,0.62,0.7,0.55848
225,55,0.15,0.2,5,30,0.4,0.00165,0.00066,0.608,0.57,0.5585
205,75,0.3,0.1,-3,25,0.3454,0.001875,0.000648,0.548,0.62,0.55851
225,65,0.45,0.3,-3,30,0.356,0.00195,0.000694,0.552,0.8,0.55852
225,85,0.5,0.8,1,30,0.284,0.00255,0.000724,0.672,0.72,0.55852
265,65,0.25,0.9,3,35,0.3101,0.002275,0.000706,0.687,0.62,0.55852
185,55,0.25,0.2,-1,35,0.3239,0.001925,0.000623,0.49,0.62,0.55854
245,55,0.3,0.3,1,40,0.3236,0.0022,0.000712,0.594,0.8,0.55854
225,85,0.25,0.5,4,25,0.342,0.002125,0.000727,0.69,0.7,0.55855
245,55,0.45,0.4,-3,35,0.3606,0.001925,0.000694,0.552,0.8,0.55855
185,55,0.3,0.7,7,25,0.4539,0.001375,0.000624,0.504,0.6,0.55857
245,85,0.45,0.4,-3,25,0.3306,0.002125,0.000702,0.632,0.7,0.55857
205,65,0.5,0.1,2,30,0.3514,0.00195,0.000685,0.578,0.72,0.55858
245,85,0.45,0.5,1,30,0.2936,0.00255,0.000749,0.682,0.8,0.55858
205,65,0.3,0.2,3,30,0.3544,0.00195,0.000691,0.592,0.72,0.55859
225,65,0.25,0.7,5,30,0.378,0.00195,0.000737,0.655,0.8,0.55859
185,85,0.3,0.6,0,30,0.2719,0.00255,0.000693,0.61,0.7,0.5586
205,65,0.3,0.7,2,35,0.3144,0.002275,0.000715,0.602,0.8,0.55861
205,65,0.3,0.8,6,25,0.4024,0.001625,0.000654,0.563,0.62,0.55861
205,85,0.4,0.6,-3,25,0.3234,0.002125,0.000687,0.595,0.7,0.55861
245,65,0.5,0.4,1,35,0.3186,0.002275,0.000725,0.625,0.8,0.55861
205,75,0.3,0.2,1,30,0.3084,0.00225,0.000694,0.599,0.72,0.55862
225,55,0.15,0.8,4,35,0.346,0.001925,0.000666,0.622,0.57,0.55863
205,55,0.4,0.4,3,35,0.3654,0.001925,0.000703,0.574,0.8,0.55864
205,65,0.35,0.5,4,30,0.3694,0.00195,0.00072,0.614,0.8,0.55864
205,85,0.4,0.8,1,30,0.2804,0.00255,0.000715,0.65,0.72,0.55864
245,55,0.4,0.7,2,40,0.3286,0.0022,0.000723,0.62,0.8,0.55864
185,55,0.3,0.9,7,25,0.4419,0.001375,0.000608,0.512,0.52,0.55867
185,75,0.25,0.3,1,30,0.3029,0.00225,0.000681,0.581,0.7,0.55868
225,55,0.5,0.2,2,35,0.356,0.001925,0.000685,0.578,0.72,0.55868
265,55,0.5,0.3,7,25,0.4761,0.001375,0.000655,0.576,0.6,0.55868
225,55,0.25,0.3,-3,35,0.355,0.001925,0.000683,0.525,0.8,0.55869
225,85,0.35,0.5,1,30,0.29,0.00255,0.00074,0.66,0.8,0.5587
265,65,0.4,0.1,3,30,0.3551,0.00195,0.000692,0.655,0.62,0.5587
225,65,0.5,0.3,0,35,0.312,0.002275,0.00071,0.589,0.8,0.55871
245,75,0.35,0.5,3,30,0.3316,0.00225,0.000746,0.676,0.8,0.55871
265,55,0.25,0.4,4,35,0.3691,0.001925,0.000711,0.65,0.7,0.55871
185,55,0.2,0.7,-3,35,0.3359,0.001925,0.000647,0.497,0.7,0.55873
245,85,0.3,0.4,-1,30,0.2876,0.00255,0.000733,0.645,0.8,0.55874
265,55,0.5,0.3,3,35,0.3661,0.001925,0.000705,0.636,0.7,0.55875
265,65,0.45,0.4,4,30,0.3701,0.00195,0.000722,0.677,0.7,0.55875
205,55,0.4,0.9,-1,40,0.3044,0.0022,0.00067,0.54,0.72,0.55876
205,65,0.2,0.2,0,35,0.2984,0.002275,0.000679,0.562,0.72,0.55877
225,55,0.15,0.5,1,40,0.304,0.0022,0.000669,0.58,0.65,0.55878
225,55,0.35,0.1,5,30,0.422,0.00165,0.000696,0.604,0.72,0.55878
225,75,0.45,0.6,5,25,0.385,0.001875,0.000722,0.677,0.7,0.55879
185,65,0.15,0.9,1,35,0.2739,0.002275,0.000623,0.578,0.47,0.5588
205,55,0.4,0.4,7,25,0.4754,0.001375,0.000654,0.514,0.7,0.5588
265,85,0.5,0.5,-3,25,0.3241,0.002125,0.000689,0.658,0.6,0.5588
225,55,0.2,0.4,-1,40,0.314,0.0022,0.000691,0.543,0.8,0.55881
265,55,0.5,0.2,5,30,0.4191,0.00165,0.000692,0.652,0.62,0.55881
205,55,0.3,0.1,2,35,0.3504,0.001925,0.000675,0.552,0.72,0.55882
205,85,0.25,0.5,1,30,0.2864,0.00255,0.00073,0.638,0.8,0.55882
225,55,0.45,0.3,7,25,0.481,0.001375,0.000661,0.532,0.7,0.55883
185,55,0.15,0.7,0,40,0.2839,0.0022,0.000625,0.534,0.55,0.55884
205,55,0.15,0.5,7,25,0.4494,0.001375,0.000618,0.518,0.55,0.55885
205,55,0.15,0.6,-3,35,0.3334,0.001925,0.000642,0.515,0.65,0.55885
225,85,0.2,0.4,-1,30,0.284,0.00255,0.000724,0.623,0.8,0.55885
265,65,0.4,0.6,2,35,0.3151,0.002275,0.000717,0.665,0.7,0.55885
265,75,0.4,0.1,1,30,0.3091,0.00225,0.000695,0.662,0.62,0.55886
185,55,0.5,0.6,5,30,0.4129,0.00165,0.000681,0.58,0.7,0.55887
205,85,0.15,0.8,-1,30,0.2604,0.00255,0.000664,0.616,0.57,0.55887
225,75,0.2,0.5,0,35,0.276,0.002625,0.000725,0.623,0.8,0.55887
245,65,0.2,0.8,3,35,0.3166,0.002275,0.00072,0.661,0.72,0.55888
245,85,0.5,0.8,4,25,0.3396,0.002125,0.000722,0.724,0.62,0.55888
265,55,0.2,0.1,3,35,0.3541,0.001925,0.000682,0.628,0.62,0.55889
205,85,0.15,0.6,1,30,0.2724,0.00255,0.000695,0.642,0.65,0.5589
185,65,0.45,0.9,-3,30,0.3289,0.00195,0.000641,0.532,0.62,0.55891
225,85,0.45,0.7,-1,30,0.286,0.00255,0.000729,0.635,0.8,0.55891
245,75,0.3,0.5,0,35,0.2796,0.002625,0.000734,0.646,0.8,0.55891
185,55,0.5,0.2,-3,30,0.3749,0.00165,0.000619,0.477,0.62,0.55892
225,75,0.45,0.4,2,30,0.325,0.00225,0.000731,0.639,0.8,0.55892
265,75,0.25,0.6,-3,30,0.3131,0.00225,0.000704,0.635,0.7,0.55892
185,75,0.35,0.7,2,30,0.3079,0.00225,0.000693,0.607,0.7,0.55893
225,55,0.35,0.9,2,40,0.317,0.0022,0.000697,0.606,0.72,0.55894
265,55,0.2,0.5,2,40,0.3201,0.0022,0.000704,0.634,0.7,0.55894
265,55,0.5,0.8,-1,40,0.3051,0.0022,0.000671,0.603,0.62,0.55897
185,65,0.5,0.6,3,30,0.3509,0.00195,0.000684,0.586,0.7,0.55898
185,65,0.25,0.7,4,30,0.3539,0.00195,0.00069,0.6,0.7,0.55899
185,85,0.5,0.3,-1,25,0.3079,0.002125,0.000654,0.574,0.6,0.559
265,65,0.3,0.1,0,35,0.2991,0.002275,0.00068,0.625,0.62,0.55901
245,55,0.3,0.4,4,35,0.3776,0.001925,0.000727,0.628,0.8,0.55902
185,75,0.35,0.5,4,25,0.3589,0.001875,0.000673,0.619,0.6,0.55903
205,85,0.35,0.7,-1,30,0.2824,0.00255,0.00072,0.612,0.8,0.55903
225,55,0.45,0.6,1,40,0.322,0.0022,0.000708,0.584,0.8,0.55904
185,65,0.3,0.7,1,35,0.2979,0.002275,0.000678,0.57,0.7,0.55906
185,65,0.45,0.1,4,25,0.3909,0.001625,0.000635,0.576,0.52,0.55906
185,75,0.5,0.5,-3,25,0.3419,0.001875,0.000641,0.542,0.6,0.55907
245,65,0.45,0.5,6,25,0.4236,0.001625,0.000688,0.596,0.7,0.55908
245,85,0.45,0.6,4,25,0.3476,0.002125,0.000739,0.716,0.7,0.55908
245,55,0.2,0.4,6,30,0.4246,0.00165,0.000701,0.565,0.8,0.55909
205,75,0.25,0.5,5,25,0.3794,0.001875,0.000711,0.651,0.7,0.5591
225,75,0.25,0.1,-1,30,0.306,0.00225,0.000688,0.584,0.72,0.5591
205,75,0.5,0.3,1,30,0.3184,0.00225,0.000717,0.603,0.8,0.55912
225,55,0.25,0.6,6,30,0.421,0.00165,0.000695,0.551,0.8,0.55912
245,65,0.15,0.9,0,40,0.2586,0.0026,0.000672,0.635,0.57,0.55912
245,85,0.15,0.3,-3,25,0.3126,0.002125,0.000664,0.628,0.55,0.55912
185,65,0.4,0.3,5,25,0.4079,0.001625,0.000663,0.594,0.6,0.55914
185,85,0.2,0.8,-3,25,0.2999,0.002125,0.000637,0.581,0.52,0.55914
245,65,0.45,0.1,3,30,0.3636,0.00195,0.000709,0.633,0.72,0.55914
205,65,0.3,0.5,-1,35,0.3054,0.002275,0.000695,0.551,0.8,0.55915
245,65,0.2,0.2,4,30,0.3666,0.00195,0.000715,0.647,0.72,0.55915
265,55,0.4,0.7,6,30,0.4181,0.00165,0.00069,0.599,0.7,0.55915
205,55,0.15,0.1,6,25,0.4324,0.001375,0.000595,0.508,0.47,0.55916
205,85,0.4,0.2,2,25,0.3224,0.002125,0.000685,0.636,0.62,0.55917
225,65,0.5,0.7,6,25,0.42,0.001625,0.000683,0.581,0.7,0.55917
245,55,0.4,0.8,6,30,0.4166,0.00165,0.000687,0.581,0.72,0.55917
265,85,0.35,0.4,1,30,0.2871,0.00255,0.000732,0.7,0.7,0.55917
205,55,0.15,0.4,0,40,0.2974,0.0022,0.000654,0.544,0.65,0.55918
245,75,0.2,0.5,-3,30,0.3196,0.00225,0.000719,0.609,0.8,0.55918
265,75,0.35,0.4,5,25,0.3801,0.001875,0.000713,0.714,0.6,0.55918
245,65,0.5,0.4,4,30,0.3786,0.00195,0.000738,0.655,0.8,0.55919
245,55,0.25,0.1,3,35,0.3626,0.001925,0.000698,0.606,0.72,0.5592
245,65,0.2,0.5,5,30,0.3816,0.00195,0.000744,0.669,0.8,0.5592
245,65,0.35,0.5,2,35,0.3216,0.002275,0.000732,0.639,0.8,0.5592
245,85,0.2,0.9,5,25,0.3426,0.002125,0.000728,0.738,0.62,0.5592
265,75,0.2,0.4,0,35,0.2731,0.002625,0.000717,0.664,0.7,0.55921
185,55,0.3,0.6,3,35,0.3499,0.001925,0.000674,0.56,0.7,0.55923
225,55,0.4,0.8,4,35,0.366,0.001925,0.000705,0.622,0.72,0.55923
225,65,0.3,0.9,5,30,0.37,0.00195,0.000721,0.663,0.72,0.55923
225,65,0.3,0.3,4,30,0.373,0.00195,0.000727,0.629,0.8,0.55924
245,75,0.15,0.1,-1,30,0.2936,0.00225,0.00066,0.606,0.57,0.55924
245,75,0.15,0.4,5,25,0.3686,0.001875,0.000691,0.692,0.55,0.55924
245,75,0.4,0.4,5,25,0.3886,0.001875,0.000729,0.692,0.7,0.55924
185,85,0.3,0.2,-1,25,0.2979,0.002125,0.000633,0.57,0.52,0.55925
205,85,0.4,0.4,3,25,0.3354,0.002125,0.000713,0.654,0.7,0.55925
245,85,0.3,0.2,0,30,0.2826,0.00255,0.000721,0.66,0.72,0.55925
205,55,0.45,0.1,-1,35,0.3414,0.001925,0.000657,0.508,0.72,0.55926
185,55,0.5,0.5,2,35,0.3469,0.001925,0.000668,0.546,0.7,0.55927
265,55,0.15,0.5,-1,40,0.2951,0.0022,0.000649,0.591,0.55,0.55927
185,65,0.2,0.8,-1,35,0.2839,0.002275,0.000646,0.541,0.62,0.55929
225,65,0.4,0.4,1,35,0.315,0.002275,0.000717,0.603,0.8,0.55931
265,85,0.5,0.7,4,25,0.3411,0.002125,0.000725,0.742,0.6,0.55931
185,85,0.45,0.9,3,25,0.3139,0.002125,0.000667,0.652,0.52,0.55932
205,55,0.35,0.7,-1,40,0.3124,0.0022,0.000687,0.532,0.8,0.55932
265,85,0.2,0.3,-1,30,0.2811,0.00255,0.000717,0.663,0.7,0.55932
185,75,0.25,0.2,0,30,0.2919,0.00225,0.000657,0.567,0.62,0.55933
205,55,0.4,0.8,1,40,0.3104,0.0022,0.000683,0.57,0.72,0.55934
265,65,0.3,0.4,6,25,0.4131,0.001625,0.000671,0.614,0.6,0.55934
205,65,0.2,0.5,6,25,0.4124,0.001625,0.00067,0.551,0.7,0.55936
265,75,0.45,0.7,0,35,0.2751,0.002625,0.000722,0.676,0.7,0.55936
265,85,0.5,0.1,2,25,0.3231,0.002125,0.000687,0.698,0.52,0.55936
225,85,0.2,0.2,0,30,0.279,0.00255,0.000711,0.638,0.72,0.55937
265,85,0.45,0.6,-1,30,0.2831,0.00255,0.000722,0.675,0.7,0.55938
225,55,0.2,0.3,1,40,0.32,0.0022,0.000704,0.572,0.8,0.5594
265,65,0.4,0.4,-1,35,0.3061,0.002275,0.000696,0.614,0.7,0.5594
265,75,0.25,0.2,2,30,0.3121,0.00225,0.000702,0.676,0.62,0.55941
205,65,0.4,0.3,0,35,0.3084,0.002275,0.000702,0.566,0.8,0.55942
265,75,0.15,0.9,1,35,0.2561,0.002625,0.000672,0.694,0.47,0.55943
265,85,0.5,0.3,3,25,0.3361,0.002125,0.000714,0.716,0.6,0.55943
185,55,0.35,0.2,1,35,0.3319,0.001925,0.000639,0.524,0.62,0.55944
205,55,0.45,0.5,0,40,0.3154,0.0022,0.000694,0.548,0.8,0.55944
265,65,0.2,0.7,3,35,0.3181,0.002275,0.000724,0.679,0.7,0.55944
205,55,0.4,0.6,-3,35,0.3534,0.001925,0.00068,0.515,0.8,0.55945
205,55,0.5,0.5,7,25,0.4774,0.001375,0.000656,0.518,0.7,0.55945
245,85,0.25,0.1,3,25,0.3326,0.002125,0.000707,0.686,0.62,0.55945
185,55,0.2,0.5,0,40,0.2999,0.0022,0.00066,0.526,0.7,0.55946
245,65,0.25,0.8,0,40,0.2726,0.0026,0.000709,0.631,0.72,0.55946
205,85,0.15,0.9,4,25,0.3144,0.002125,0.000668,0.684,0.47,0.55947
225,75,0.25,0.5,3,30,0.328,0.00225,0.000738,0.653,0.8,0.55947
185,55,0.15,0.3,6,25,0.4249,0.001375,0.000584,0.494,0.45,0.55948
185,55,0.45,0.1,0,35,0.3289,0.001925,0.000633,0.51,0.62,0.55948
185,55,0.25,0.9,-3,35,0.3279,0.001925,0.000631,0.505,0.62,0.55949
245,85,0.45,0.9,2,30,0.2906,0.00255,0.000741,0.708,0.72,0.55949
225,55,0.3,0.7,2,40,0.325,0.0022,0.000715,0.598,0.8,0.5595
185,85,0.4,0.7,3,25,0.3219,0.002125,0.000684,0.644,0.6,0.55952
225,65,0.15,0.8,6,25,0.386,0.001625,0.000627,0.585,0.47,0.55952
245,55,0.3,0.2,0,40,0.3126,0.0022,0.000688,0.58,0.72,0.55952
205,55,0.15,0.2,2,35,0.3324,0.001925,0.00064,0.556,0.57,0.55953
245,85,0.2,0.3,4,25,0.3456,0.002125,0.000734,0.704,0.7,0.55953
265,55,0.45,0.6,-1,40,0.3131,0.0022,0.000689,0.595,0.7,0.55953
225,75,0.2,0.3,5,25,0.383,0.001875,0.000718,0.665,0.7,0.55954
265,65,0.5,0.8,6,25,0.4051,0.001625,0.000658,0.63,0.52,0.55954
265,55,0.5,0.5,-3,35,0.3541,0.001925,0.000682,0.578,0.7,0.55955
185,55,0.3,0.1,4,30,0.3939,0.00165,0.00065,0.55,0.62,0.55956
205,65,0.4,0.9,6,25,0.4044,0.001625,0.000657,0.567,0.62,0.55956
185,85,0.3,0.1,1,25,0.3039,0.002125,0.000646,0.6,0.52,0.55957
245,75,0.2,0.8,-1,35,0.2706,0.002625,0.00071,0.634,0.72,0.55957
225,85,0.35,0.4,-3,25,0.327,0.002125,0.000695,0.609,0.7,0.55959
245,55,0.4,0.5,-1,40,0.3196,0.0022,0.000703,0.569,0.8,0.55959
265,65,0.2,0.2,1,35,0.3021,0.002275,0.000687,0.639,0.62,0.5596
185,75,0.35,0.5,-1,30,0.2989,0.00225,0.000673,0.556,0.7,0.55961
225,85,0.35,0.9,2,30,0.287,0.00255,0.000732,0.686,0.72,0.55961
245,75,0.15,0.5,3,30,0.3156,0.00225,0.00071,0.676,0.65,0.55961
245,75,0.5,0.8,3,30,0.3256,0.00225,0.000733,0.688,0.72,0.55961
185,65,0.3,0.9,4,30,0.3459,0.00195,0.000674,0.608,0.62,0.55963
245,85,0.15,0.5,4,25,0.3296,0.002125,0.0007,0.712,0.55,0.55963
185,65,0.25,0.3,3,30,0.3489,0.00195,0.00068,0.574,0.7,0.55964
185,85,0.35,0.3,2,25,0.3169,0.002125,0.000673,0.618,0.6,0.55964
225,75,0.25,0.9,1,35,0.273,0.002625,0.000717,0.649,0.72,0.55964
185,75,0.3,0.2,3,25,0.3439,0.001875,0.000645,0.597,0.52,0.55965
185,85,0.2,0.9,-1,30,0.2629,0.00255,0.00067,0.598,0.62,0.55966
245,75,0.2,0.1,2,30,0.3186,0.00225,0.000717,0.65,0.72,0.55966
205,75,0.35,0.4,2,30,0.3214,0.00225,0.000723,0.617,0.8,0.55967
245,85,0.3,0.6,2,30,0.2966,0.00255,0.000756,0.696,0.8,0.55967
225,65,0.15,0.4,4,30,0.355,0.00195,0.000692,0.633,0.65,0.55968
265,85,0.3,0.2,3,25,0.3261,0.002125,0.000693,0.712,0.52,0.55968
185,85,0.2,0.7,1,30,0.2749,0.00255,0.000701,0.624,0.7,0.55969
245,75,0.35,0.9,1,35,0.2766,0.002625,0.000726,0.672,0.72,0.55969
205,75,0.25,0.2,4,25,0.3644,0.001875,0.000683,0.629,0.62,0.55972
245,55,0.5,0.3,0,40,0.3226,0.0022,0.00071,0.584,0.8,0.55972
205,85,0.25,0.9,2,30,0.2834,0.00255,0.000723,0.664,0.72,0.55973
245,55,0.15,0.5,4,35,0.3596,0.001925,0.000692,0.632,0.65,0.55973
245,65,0.35,0.3,-1,35,0.3126,0.002275,0.000711,0.588,0.8,0.55975
205,55,0.5,0.1,6,25,0.4604,0.001375,0.000633,0.508,0.62,0.55976
205,75,0.15,0.2,-3,25,0.3274,0.001875,0.000614,0.552,0.47,0.55976
205,75,0.4,0.2,-3,25,0.3474,0.001875,0.000651,0.552,0.62,0.55976
225,55,0.45,0.2,5,30,0.424,0.00165,0.0007,0.608,0.72,0.55976
265,85,0.25,0.4,4,25,0.3391,0.002125,0.000721,0.73,0.6,0.55976
