simulacion,tiempo_s,velocidad_max_mps,velocidad_max_kmh,masa_kg,cda_m2,crr,empuje_n,exito
31679,1.076,21.57,77.6,0.05024,0.003487,0.02067,9.27,1
31692,1.046,21.94,79.0,0.05167,0.00299,0.02107,10.27,1
31705,1.009,23.3,83.9,0.04974,0.002996,0.02251,8.43,1
31718,1.168,19.84,71.4,0.05055,0.003662,0.02328,9.27,1
31731,1.0595,21.82,78.5,0.05092,0.003592,0.02135,10.14,1
31744,1.1195,20.7,74.5,0.05261,0.003516,0.02228,10.78,1
31757,0.9915,23.24,83.7,0.05231,0.003159,0.02,11.79,1
31770,1.13,20.32,73.1,0.05248,0.003191,0.00919,10.13,1
31783,1.2675,18.16,65.4,0.05438,0.002764,0.01961,8.25,1
31796,1.106,20.88,75.2,0.05193,0.003288,0.01857,10.81,1
31809,1.036,22.32,80.4,0.05168,0.003199,0.01793,10.47,1
31822,1.111,20.69,74.5,0.05186,0.003097,0.0197,9.88,1
31835,1.175,19.93,71.7,0.05121,0.002869,0.02055,7.58,1
31848,1.0125,22.63,81.5,0.0538,0.002786,0.01491,10.77,1
31861,0.952,24.23,87.2,0.05246,0.003024,0.02401,11.01,1
31874,1.101,21.08,75.9,0.05103,0.002904,0.01649,8.35,1
31887,1.0545,21.65,77.9,0.05226,0.002883,0.01994,10.66,1
31900,1.25,18.56,66.8,0.05105,0.003012,0.02576,8.2,1
31913,1.1565,19.82,71.4,0.05127,0.003436,0.02168,10.46,1
31926,1.176,19.54,70.4,0.05191,0.003042,0.01897,10.43,1
31939,1.002,22.89,82.4,0.05187,0.002484,0.02249,10.22,1
31952,1.0295,22.28,80.2,0.05134,0.003718,0.01868,11.09,1
31965,1.1065,20.88,75.2,0.05292,0.002984,0.02715,9.61,1
31978,1.096,21.17,76.2,0.05096,0.003749,0.02401,9.95,1
31991,1.038,22.03,79.3,0.05049,0.003075,0.01281,10.63,1
32004,1.2535,18.74,67.5,0.05274,0.003158,0.01994,9.61,1
32017,1.0025,22.72,81.8,0.05383,0.003194,0.02065,12.05,1
32030,1.127,20.74,74.7,0.05244,0.003303,0.01734,10.05,1
32043,1.129,20.39,73.4,0.053,0.003407,0.01885,10.11,1
32056,1.2675,18.12,65.2,0.05206,0.00301,0.02359,9.67,1
32069,1.0625,21.68,78.1,0.0536,0.003243,0.01729,10.99,1
32082,1.3215,17.36,62.5,0.05251,0.003255,0.01846,9.78,1
32095,1.1945,19.81,71.3,0.05216,0.003857,0.02365,11.24,1
32108,1.3065,17.66,63.6,0.05263,0.00307,0.02189,9.68,1
32121,1.1745,19.74,71.1,0.05132,0.003164,0.02453,8.54,1
32134,1.0195,22.66,81.6,0.05309,0.003051,0.0229,9.92,1
32147,1.1075,20.81,74.9,0.05267,0.002904,0.01726,9.23,1
32160,1.1125,20.7,74.5,0.05222,0.003527,0.02155,10.29,1
32173,1.162,19.93,71.7,0.05235,0.002892,0.01871,8.29,1
32186,1.069,21.58,77.7,0.05409,0.003453,0.02466,10.78,1
32199,1.0095,23.03,82.9,0.05144,0.003141,0.01829,9.94,1
32212,1.0055,23.09,83.1,0.05242,0.003328,0.01381,11.56,1
32225,1.107,21.13,76.1,0.0511,0.003326,0.02021,9.72,1
32238,1.259,18.27,65.8,0.052,0.003263,0.02247,10.22,1
32251,1.114,20.49,73.8,0.05262,0.002948,0.02056,10.36,1
32264,1.04,22.23,80.0,0.05127,0.003108,0.02247,9.56,1
32277,1.2805,17.85,64.3,0.05004,0.002997,0.02389,9.77,1
32290,1.0605,21.9,78.8,0.0509,0.003307,0.02082,9.14,1
32303,0.9535,24.19,87.1,0.05237,0.003034,0.02067,10.98,1
32316,1.112,20.73,74.6,0.05338,0.003076,0.0187,9.55,1
32329,1.0775,21.68,78.1,0.0523,0.003485,0.01619,11.2,1
32342,1.0565,22.22,80.0,0.05126,0.003634,0.02364,11.21,1
32355,1.207,19.39,69.8,0.05027,0.003487,0.02427,8.06,1
32368,1.145,20.19,72.7,0.05119,0.003209,0.02222,9.02,1
32381,1.073,21.48,77.3,0.05097,0.00295,0.02413,10.06,1
32394,1.0985,21.06,75.8,0.05253,0.003536,0.0173,11.75,1
32407,1.21,19.25,69.3,0.05419,0.003157,0.01832,10.26,1
32420,1.037,22.47,80.9,0.05401,0.003016,0.0202,10.61,1
32433,1.1825,19.21,69.1,0.05213,0.002785,0.01755,10.34,1
32446,1.312,17.69,63.7,0.05065,0.003006,0.02353,9.53,1
32459,1.0175,22.6,81.4,0.05261,0.003074,0.01799,10.4,1
32472,0.9995,23.0,82.8,0.05183,0.00314,0.02429,11.11,1
32485,1.1565,19.99,72.0,0.05299,0.003475,0.01773,10.45,1
32498,1.047,21.96,79.1,0.05212,0.002916,0.02295,10.57,1
32511,1.0395,21.93,78.9,0.05158,0.0029,0.02132,11.55,1
32524,0.953,24.47,88.1,0.05054,0.003336,0.02217,11.71,1
32537,1.0705,21.64,77.9,0.05234,0.003032,0.02124,9.75,1
32550,1.093,21.14,76.1,0.05256,0.003408,0.02232,11.53,1
32563,1.033,22.25,80.1,0.05107,0.003221,0.01949,10.26,1
32576,1.0985,21.45,77.2,0.05177,0.003307,0.01893,11.56,1
32589,1.0875,21.19,76.3,0.05442,0.003264,0.02453,10.23,1
32602,1.2285,18.77,67.6,0.05399,0.00328,0.02172,10.17,1
32615,1.03,22.33,80.4,0.0531,0.002724,0.02186,11.26,1
32628,1.2285,18.85,67.9,0.05361,0.003174,0.02238,9.51,1
32641,1.3065,17.66,63.6,0.05171,0.003015,0.02499,8.35,1
32654,1.2335,18.66,67.2,0.05198,0.003089,0.02036,9.71,1
32667,1.2665,18.12,65.2,0.04965,0.002838,0.0225,8.77,1
32680,1.267,18.15,65.3,0.0535,0.003133,0.01487,9.59,1
32693,1.0905,21.34,76.8,0.05237,0.002984,0.02522,8.63,1
32706,1.0135,22.66,81.6,0.05076,0.003016,0.01649,10.8,1
32719,1.143,19.99,72.0,0.05391,0.003175,0.01801,10.61,1
32732,1.1815,19.67,70.8,0.05155,0.003284,0.01967,10.18,1
32745,1.107,20.84,75.0,0.05257,0.003021,0.0202,9.59,1
32758,1.0315,23.01,82.8,0.05146,0.003795,0.01959,12.93,1
32771,1.1475,20.11,72.4,0.05095,0.003073,0.01648,8.96,1
32784,1.067,21.67,78.0,0.0521,0.003161,0.01743,9.81,1
32797,1.1855,19.41,69.9,0.05222,0.003149,0.02394,9.84,1
32810,1.061,21.64,77.9,0.05245,0.003363,0.02081,10.53,1
32823,1.021,22.65,81.5,0.05134,0.003241,0.02398,10.05,1
32836,1.067,21.55,77.6,0.05239,0.003162,0.02141,11.79,1
32849,1.0945,20.92,75.3,0.05242,0.003028,0.01877,10.24,1
32862,1.104,20.93,75.4,0.05323,0.003147,0.02119,10.39,1
32875,1.086,21.08,75.9,0.05407,0.003131,0.02265,10.95,1
32888,1.245,18.61,67.0,0.05279,0.002988,0.01895,8.0,1
32901,1.2355,18.57,66.8,0.0535,0.003453,0.0209,10.49,1
32914,1.1725,19.81,71.3,0.05157,0.003252,0.01662,8.52,1
32927,0.9605,23.86,85.9,0.05257,0.002865,0.01972,11.25,1
32940,1.135,20.26,72.9,0.05204,0.003177,0.0123,10.98,1
32953,1.036,21.92,78.9,0.05072,0.002845,0.02087,11.27,1
32966,1.146,20.27,73.0,0.05215,0.003092,0.01937,9.51,1
32979,1.0935,21.1,75.9,0.05113,0.002901,0.02225,9.09,1
32992,1.1555,19.8,71.3,0.05102,0.003023,0.02348,10.34,1
33005,0.9965,23.31,83.9,0.05104,0.003187,0.01754,9.52,1
33018,1.0665,22.05,79.4,0.051,0.003367,0.02002,10.73,1
33031,0.901,25.72,92.6,0.05249,0.002931,0.02311,10.96,1
33044,1.0855,21.47,77.3,0.05261,0.003619,0.0196,10.25,1
33057,1.109,20.73,74.6,0.05249,0.003359,0.02044,10.12,1
33070,1.1575,19.74,71.1,0.05262,0.00291,0.02279,10.07,1
33083,1.3215,17.46,62.9,0.05254,0.003365,0.01859,9.22,1
33096,1.217,18.9,68.0,0.0531,0.003098,0.02253,10.07,1
33109,1.0405,22.32,80.3,0.0526,0.002998,0.01954,9.2,1
33122,1.0755,21.13,76.1,0.05199,0.002945,0.0212,11.21,1
33135,1.365,17.05,61.4,0.0512,0.003017,0.0196,7.67,1
33148,1.0255,22.75,81.9,0.05179,0.002979,0.01497,9.02,1
33161,0.9435,24.92,89.7,0.05043,0.003381,0.02136,10.82,1
33174,1.149,20.01,72.0,0.05144,0.002936,0.02117,9.43,1
33187,1.1345,20.51,73.8,0.05105,0.003393,0.01906,9.81,1
33200,1.282,18.14,65.3,0.0521,0.003119,0.02389,7.82,1
33213,1.1435,20.13,72.5,0.05191,0.00301,0.01926,9.34,1
33226,1.101,20.81,74.9,0.05198,0.002777,0.02077,9.99,1
33239,1.0925,20.93,75.3,0.0511,0.003093,0.02131,11.56,1
33252,1.155,20.3,73.1,0.05233,0.003408,0.02487,9.85,1
33265,0.9935,23.36,84.1,0.05114,0.003273,0.0154,12.06,1
33278,1.3035,17.95,64.6,0.0525,0.003752,0.01653,9.14,1
33291,1.034,22.41,80.7,0.05109,0.003811,0.02369,11.08,1
33304,1.228,18.89,68.0,0.05117,0.003429,0.02225,8.74,1
33317,1.0185,22.67,81.6,0.05098,0.003067,0.02157,10.2,1
33330,1.125,20.79,74.8,0.05134,0.003501,0.02101,10.06,1
33343,1.135,20.07,72.2,0.05224,0.002948,0.01856,10.63,1
33356,1.136,20.12,72.4,0.05129,0.003081,0.02247,10.23,1
33369,1.2085,19.31,69.5,0.0535,0.003621,0.02081,9.79,1
33382,0.912,25.32,91.1,0.05151,0.002723,0.01975,11.58,1
33395,1.208,19.06,68.6,0.05102,0.003286,0.02245,9.31,1
33408,1.19,19.84,71.4,0.0525,0.003378,0.01794,8.37,1
33421,1.0775,21.43,77.1,0.05153,0.003084,0.02108,10.44,1
33434,1.2265,18.87,67.9,0.05265,0.003208,0.01831,9.44,1
33447,1.215,19.21,69.2,0.05515,0.003729,0.01884,9.25,1
33460,1.1575,20.17,72.6,0.05165,0.003181,0.0253,7.81,1
33473,1.1385,20.14,72.5,0.05169,0.003256,0.02132,10.17,1
33486,1.1335,20.21,72.8,0.05278,0.003165,0.01474,10.46,1
33499,1.1,21.16,76.2,0.05197,0.002999,0.02131,8.55,1
33512,1.174,19.79,71.2,0.05174,0.003503,0.02244,9.38,1
33525,1.2185,18.82,67.8,0.05333,0.003224,0.02712,10.04,1
33538,1.073,21.5,77.4,0.05016,0.003375,0.01828,9.62,1
33551,1.091,20.9,75.2,0.05161,0.002961,0.02147,10.7,1
33564,1.028,22.51,81.0,0.05357,0.002722,0.01953,9.53,1
33577,1.0615,22.16,79.8,0.05203,0.00334,0.02201,9.73,1
33590,0.986,23.42,84.3,0.05259,0.003058,0.02099,11.43,1
33603,1.4105,16.5,59.4,0.0548,0.002989,0.02156,8.88,1
33616,0.938,24.59,88.5,0.05242,0.002917,0.02417,10.9,1
33629,1.107,20.79,74.8,0.0526,0.003285,0.02291,10.29,1
33642,1.143,20.63,74.3,0.0533,0.003479,0.01985,10.01,1
33655,1.147,20.17,72.6,0.05145,0.003427,0.02116,9.42,1
33668,1.324,18.01,64.8,0.0513,0.00355,0.02423,7.6,1
33681,1.105,20.84,75.0,0.05319,0.003104,0.01478,9.61,1
33694,1.095,20.92,75.3,0.05074,0.003362,0.02049,10.76,1
33707,1.203,19.61,70.6,0.05124,0.003551,0.02274,8.09,1
33720,1.0825,21.32,76.7,0.05303,0.003178,0.01729,9.61,1
33733,1.379,16.86,60.7,0.05207,0.003449,0.02617,8.81,1
33746,1.121,20.69,74.5,0.05337,0.003179,0.01782,8.92,1
33759,1.1365,20.64,74.3,0.05063,0.003669,0.02027,9.43,1
33772,0.9595,23.8,85.7,0.05143,0.002848,0.0202,11.57,1
33785,1.1895,19.39,69.8,0.05174,0.003158,0.02236,10.73,1
33798,1.2735,17.98,64.7,0.05132,0.002851,0.02234,8.96,1
33811,1.1245,20.66,74.4,0.05208,0.00295,0.01875,9.77,1
33824,1.068,21.49,77.4,0.05084,0.003153,0.01824,10.11,1
33837,1.0835,21.52,77.5,0.05276,0.003342,0.02075,9.66,1
33850,1.2975,18.17,65.4,0.05197,0.003599,0.02532,7.04,1
33863,1.1725,19.93,71.7,0.05149,0.003373,0.01946,7.95,1
33876,1.126,20.5,73.8,0.05152,0.003315,0.01722,10.52,1
33889,1.127,20.39,73.4,0.05262,0.003104,0.01682,9.71,1
33902,1.1075,20.73,74.6,0.05303,0.003107,0.02161,10.22,1
33915,1.2405,18.69,67.3,0.05291,0.003122,0.01665,8.27,1
33928,0.983,23.34,84.0,0.0524,0.002793,0.02383,11.15,1
33941,1.198,19.26,69.3,0.05198,0.003233,0.02818,9.14,1
33954,0.984,23.24,83.7,0.05225,0.003221,0.02072,11.56,1
33967,1.285,18.17,65.4,0.05181,0.003566,0.02084,8.47,1
33980,0.957,24.41,87.9,0.05178,0.003385,0.01407,10.69,1
33993,1.1255,20.47,73.7,0.05216,0.003344,0.01608,10.52,1
34006,0.981,23.35,84.1,0.05281,0.003256,0.02106,11.84,1
34019,1.243,18.74,67.5,0.0513,0.003301,0.02524,9.71,1
34032,1.136,20.37,73.3,0.05155,0.003332,0.02312,10.2,1
34045,1.323,17.69,63.7,0.05353,0.003151,0.02288,7.67,1
34058,1.0665,21.59,77.7,0.05334,0.002481,0.02486,9.31,1
34071,1.153,20.13,72.5,0.05144,0.00321,0.01902,10.07,1
34084,1.17,19.78,71.2,0.05323,0.002994,0.02084,11.35,1
34097,1.0855,21.17,76.2,0.05234,0.003694,0.01858,11.7,1
34110,1.172,19.38,69.8,0.05077,0.002832,0.02054,10.38,1
34123,1.121,20.54,74.0,0.05245,0.003141,0.01537,9.49,1
34136,1.1645,19.78,71.2,0.05173,0.002864,0.0199,9.43,1
34149,1.193,19.48,70.1,0.05277,0.003287,0.02142,8.46,1
34162,1.1725,19.63,70.7,0.05289,0.003229,0.01817,10.47,1
34175,1.0115,22.65,81.5,0.05128,0.002818,0.01945,10.58,1
34188,1.105,21.32,76.8,0.05106,0.00373,0.01874,10.66,1
34201,1.3525,17.34,62.4,0.05171,0.003203,0.02241,8.7,1
34214,1.1245,20.54,73.9,0.05001,0.003331,0.01674,9.25,1
34227,1.0095,22.97,82.7,0.05227,0.003011,0.01923,9.47,1
34240,1.0125,22.77,82.0,0.05144,0.003144,0.02387,10.07,1
34253,0.953,24.11,86.8,0.05016,0.002705,0.01824,10.96,1
34266,0.933,24.86,89.5,0.05133,0.003149,0.01577,11.33,1
34279,1.0775,21.41,77.1,0.04986,0.003085,0.02549,9.29,1
34292,1.066,22.27,80.2,0.05092,0.003671,0.02268,9.58,1
34305,1.144,20.31,73.1,0.05175,0.00282,0.01872,8.73,1
34318,1.093,21.13,76.1,0.05123,0.00298,0.021,9.48,1
34331,0.963,24.18,87.1,0.05062,0.003119,0.02111,10.98,1
34344,1.4385,16.12,58.0,0.05009,0.002842,0.01586,7.29,1
34357,1.045,22.28,80.2,0.05221,0.002999,0.01785,9.86,1
34370,1.169,19.81,71.3,0.05207,0.003255,0.02475,8.86,1
34383,1.205,19.04,68.6,0.0525,0.002939,0.01354,9.13,1
34396,1.191,19.08,68.7,0.05244,0.002793,0.02128,10.52,1
34409,1.2475,18.37,66.1,0.05193,0.003118,0.02773,9.66,1
34422,1.062,21.77,78.4,0.05278,0.003102,0.01554,9.48,1
34435,1.0755,21.43,77.2,0.05249,0.003259,0.0181,9.85,1
34448,1.1525,19.81,71.3,0.05182,0.00297,0.02058,10.42,1
34461,1.116,20.96,75.5,0.05261,0.003765,0.01643,9.47,1
34474,1.215,19.12,68.8,0.05116,0.003406,0.01909,9.1,1
34487,1.176,19.42,69.9,0.04967,0.003459,0.02055,10.9,1
34500,1.199,19.47,70.1,0.05306,0.003691,0.02033,8.52,1
34513,0.9895,23.38,84.2,0.05275,0.003015,0.0134,10.19,1
